time(ms),ecg
1478.88175,-0.001907348633
1480.834875,-0.01621246338
1482.788,-0.05388259888
1484.741125,-0.04720687866
1486.69425,-0.05006790161
1488.647375,-0.05769729614
1490.6005,-0.04863739014
1492.553625,-0.06580352783
1494.50675,-0.06628036499
1496.459875,-0.05531311035
1498.413,-0.06532669067
1500.366125,-0.06103515625
1502.31925,-0.04959106445
1504.272375,-0.04720687866
1506.2255,-0.04243850708
1508.178625,-0.05388259888
1510.13175,-0.06103515625
1512.084875,-0.03671646118
1514.038,-0.04100799561
1515.991125,-0.05674362183
1517.94425,-0.03862380981
1519.897375,-0.05626678467
1521.8505,-0.08583068848
1523.803625,-0.07057189941
1525.75675,-0.06055831909
1527.709875,-0.07295608521
1529.663,-0.08153915405
1531.616125,-0.08535385132
1533.56925,-0.07057189941
1535.522375,-0.0433921814
1537.4755,-0.04720687866
1539.428625,-0.07200241089
1541.38175,-0.08773803711
1543.334875,-0.075340271
1545.288,-0.05722045898
1547.241125,-0.08153915405
1549.19425,-0.1091957092
1551.147375,-0.1091957092
1553.1005,-0.1015663147
1555.053625,-0.09346008301
1557.00675,-0.08916854858
1558.959875,-0.07581710815
1560.913,-0.0524520874
1562.866125,-0.05674362183
1564.81925,-0.07247924805
1566.772375,-0.05054473877
1568.7255,-0.04291534424
1570.678625,-0.08201599121
1572.63175,-0.08773803711
1574.584875,-0.05578994751
1576.538,-0.04911422729
1578.491125,-0.04863739014
1580.44425,-0.05912780762
1582.397375,-0.07724761963
1584.3505,-0.04434585571
1586.303625,-0.03719329834
1588.25675,-0.075340271
1590.209875,-0.06675720215
1592.163,-0.07247924805
1594.116125,-0.08726119995
1596.06925,-0.06675720215
1598.022375,-0.05578994751
1599.9755,-0.04911422729
1601.928625,-0.07009506226
1603.88175,-0.075340271
1605.834875,-0.05149841309
1607.788,-0.05197525024
1609.741125,-0.04291534424
1611.69425,-0.01859664917
1613.647375,-0.01764297485
1615.6005,-0.04911422729
1617.553625,-0.0786781311
1619.50675,-0.05483627319
1621.459875,-0.02813339233
1623.413,-0.05102157593
1625.366125,-0.05578994751
1627.31925,-0.03385543823
1629.272375,-0.02717971802
1631.2255,-0.01859664917
1633.178625,-0.03004074097
1635.13175,-0.05483627319
1637.084875,-0.06198883057
1639.038,-0.05626678467
1640.991125,-0.05054473877
1642.94425,-0.05149841309
1644.897375,-0.03576278687
1646.8505,-0.02288818359
1648.803625,-0.02574920654
1650.75675,-0.01525878906
1652.709875,-0.03290176392
1654.663,-0.05578994751
1656.616125,-0.04148483276
1658.56925,-0.03623962402
1660.522375,-0.04768371582
1662.4755,-0.05197525024
1664.428625,-0.04100799561
1666.38175,-0.01907348633
1668.334875,-0.02479553223
1670.288,-0.04577636719
1672.241125,-0.02479553223
1674.19425,-0.006198883057
1676.147375,-0.02670288086
1678.1005,-0.02574920654
1680.053625,-0.01096725464
1682.00675,-0.02956390381
1683.959875,-0.03385543823
1685.913,-0.01239776611
1687.866125,-0.007152557373
1689.81925,-0.004291534424
1691.772375,0.0004768371582
1693.7255,-0.0004768371582
1695.678625,-0.01335144043
1697.63175,-0.03623962402
1699.584875,-0.04291534424
1701.538,-0.007152557373
1703.491125,0.006675720215
1705.44425,-0.03147125244
1707.397375,-0.03910064697
1709.3505,-0.001430511475
1711.303625,0.01907348633
1713.25675,0.02002716064
1715.209875,0.03385543823
1717.163,0.01430511475
1719.116125,-0.01811981201
1721.06925,-0.01192092896
1723.022375,-0.005722045898
1724.9755,0.0004768371582
1726.928625,0.005722045898
1728.88175,-0.003337860107
1730.834875,-0.005722045898
1732.788,0.003814697266
1734.741125,0.02145767212
1736.69425,0.04529953003
1738.647375,0.03337860107
1740.6005,0.01192092896
1742.553625,0.0467300415
1744.50675,0.06246566772
1746.459875,0.04148483276
1748.413,0.05435943604
1750.366125,0.06103515625
1752.31925,0.05626678467
1754.272375,0.0581741333
1756.2255,0.03290176392
1758.178625,-0.001907348633
1760.13175,0.01335144043
1762.084875,0.03480911255
1764.038,0.03385543823
1765.991125,0.04148483276
1767.94425,0.02527236938
1769.897375,0.02527236938
1771.8505,0.05578994751
1773.803625,0.0524520874
1775.75675,0.03528594971
1777.709875,0.03480911255
1779.663,0.04816055298
1781.616125,0.04482269287
1783.56925,0.0262260437
1785.522375,0.03862380981
1787.4755,0.0467300415
1789.428625,0.04053115845
1791.38175,0.05197525024
1793.334875,0.06484985352
1795.288,0.07343292236
1797.241125,0.06198883057
1799.19425,0.05292892456
1801.147375,0.07247924805
1803.1005,0.06866455078
1805.053625,0.05578994751
1807.00675,0.06675720215
1808.959875,0.08153915405
1810.913,0.07820129395
1812.866125,0.05197525024
1814.81925,0.05006790161
1816.772375,0.07343292236
1818.7255,0.07915496826
1820.678625,0.07390975952
1822.63175,0.06866455078
1824.584875,0.06914138794
1826.538,0.1044273376
1828.491125,0.1397132874
1830.44425,0.1163482666
1832.397375,0.08630752563
1834.3505,0.08630752563
1836.303625,0.08249282837
1838.25675,0.1015663147
1840.209875,0.1835823059
1842.163,0.2689361572
1844.116125,0.2975463867
1846.06925,0.3185272217
1848.022375,0.3719329834
1849.9755,0.3838539124
1851.928625,0.3523826599
1853.88175,0.3623962402
1855.834875,0.3747940063
1857.788,0.3743171692
1859.741125,0.3881454468
1861.69425,0.3805160522
1863.647375,0.3595352173
1865.6005,0.349521637
1867.553625,0.346660614
1869.50675,0.3590583801
1871.459875,0.3819465637
1873.413,0.3757476807
1875.366125,0.3318786621
1877.31925,0.2980232239
1879.272375,0.2474784851
1881.2255,0.180721283
1883.178625,0.1678466797
1885.13175,0.1711845398
1887.084875,0.1602172852
1889.038,0.1811981201
1890.991125,0.1916885376
1892.94425,0.1459121704
1894.897375,0.1063346863
1896.8505,0.08106231689
1898.803625,0.03433227539
1900.75675,-0.009059906006
1902.709875,-0.01573562622
1904.663,0.001430511475
1906.616125,-0.01001358032
1908.56925,0.01621246338
1910.522375,0.05674362183
1912.4755,0.02193450928
1914.428625,0.03051757813
1916.38175,0.07677078247
1918.334875,0.0638961792
1920.288,0.01382827759
1922.241125,-0.02336502075
1924.19425,-0.0171661377
1926.147375,-0.009059906006
1928.1005,-0.0171661377
1930.053625,-0.02241134644
1932.00675,-0.02574920654
1933.959875,-0.009059906006
1935.913,0.003814697266
1937.866125,-0.01668930054
1939.81925,-0.04148483276
1941.772375,-0.04768371582
1943.7255,-0.05769729614
1945.678625,-0.05531311035
1947.63175,-0.06103515625
1949.584875,-0.08869171143
1951.538,-0.09298324585
1953.491125,-0.06484985352
1955.44425,-0.03480911255
1957.397375,-0.03576278687
1959.3505,-0.03004074097
1961.303625,-0.01001358032
1963.25675,-0.02002716064
1965.209875,-0.01811981201
1967.163,0.01001358032
1969.116125,0.007629394531
1971.06925,-0.006675720215
1973.022375,0.01335144043
1974.9755,0.05340576172
1976.928625,0.08106231689
1978.88175,0.1354217529
1980.834875,0.2694129944
1982.788,0.4167556763
1984.741125,0.5087852478
1986.69425,0.5946159363
1988.647375,0.6890296936
1990.6005,0.6866455078
1992.553625,0.6775856018
1994.50675,0.7514953613
1996.459875,0.732421875
1998.413,0.6914138794
2000.366125,0.7758140564
2002.31925,0.8463859558
2004.272375,0.9274482727
2006.2255,1.064300537
2008.178625,1.254558563
2010.13175,1.573085785
2012.084875,1.829147339
2014.038,1.930236816
2015.991125,1.904964447
2017.94425,1.67798996
2019.897375,1.440525055
2021.8505,1.208305359
2023.803625,0.7429122925
2025.75675,0.2207756042
2027.709875,-0.1020431519
2029.663,-0.2880096436
2031.616125,-0.3910064697
2033.56925,-0.4224777222
2035.522375,-0.4620552063
2037.4755,-0.4630088806
2039.428625,-0.3552436829
2041.38175,-0.2870559692
2043.334875,-0.3085136414
2045.288,-0.3252029419
2047.241125,-0.3299713135
2049.19425,-0.3132820129
2051.147375,-0.2136230469
2053.1005,0.008583068848
2055.053625,0.2689361572
2057.00675,0.4658699036
2058.959875,0.6098747253
2060.913,0.7014274597
2062.866125,0.7328987122
2064.81925,0.7128715515
2066.772375,0.6399154663
2068.7255,0.5717277527
2070.678625,0.5555152893
2072.63175,0.5512237549
2074.584875,0.5345344543
2076.538,0.5011558533
2078.491125,0.4711151123
2080.44425,0.4916191101
2082.397375,0.500202179
2084.3505,0.4663467407
2086.303625,0.452041626
2088.25675,0.4477500916
2090.209875,0.4620552063
2092.163,0.4844665527
2094.116125,0.4935264587
2096.06925,0.4782676697
2098.022375,0.4420280457
2099.9755,0.4315376282
2101.928625,0.4510879517
2103.88175,0.4625320435
2105.834875,0.4425048828
2107.788,0.4405975342
2109.741125,0.4544258118
2111.69425,0.4515647888
2113.647375,0.4549026489
2115.6005,0.4558563232
2117.553625,0.4553794861
2119.50675,0.4644393921
2121.459875,0.4734992981
2123.413,0.4596710205
2125.366125,0.4496574402
2127.31925,0.479221344
2129.272375,0.4663467407
2131.2255,0.449180603
2133.178625,0.4801750183
2135.13175,0.4687309265
2137.084875,0.4682540894
2139.038,0.5021095276
2140.991125,0.4935264587
2142.94425,0.4873275757
2144.897375,0.4959106445
2146.8505,0.4954338074
2148.803625,0.5011558533
2150.75675,0.4868507385
2152.709875,0.4768371582
2154.663,0.5111694336
2156.616125,0.5240440369
2158.56925,0.5130767822
2160.522375,0.5140304565
2162.4755,0.509262085
2164.428625,0.5350112915
